raw_availability_id,external_accommodation_id,availability_date,is_closed,allocation,booked_by_customer,booked_by_owner,actual_available,potential_available,load_ts,source_file
2626,ACC2005,2024-03-11 00:00:00,N,3,1,1,1,2,2024-04-20 00:00:00,availability_202403.csv
2627,ACC2005,2024-03-12 00:00:00,N,1,0,1,0,1,2024-03-29 00:00:00,availability_202403.csv
2628,ACC2005,2024-03-13 00:00:00,N,1,1,0,0,1,2024-07-13 00:00:00,availability_202403.csv
2629,ACC2005,2024-03-14 00:00:00,N,2,0,1,1,1,2024-05-10 00:00:00,availability_202403.csv
2630,ACC2005,2024-03-15 00:00:00,N,2,0,1,1,2,2024-07-31 00:00:00,availability_202403.csv
2631,ACC2005,2024-03-16 00:00:00,N,1,0,0,1,1,2024-01-20 00:00:00,availability_202403.csv
2632,ACC2005,2024-03-17 00:00:00,N,1,0,0,1,1,2024-03-12 00:00:00,availability_202403.csv
2633,ACC2005,2024-03-18 00:00:00,N,1,1,1,0,0,2024-08-01 00:00:00,availability_202403.csv
2634,ACC2005,2024-03-19 00:00:00,N,3,1,0,2,3,2024-05-12 00:00:00,availability_202403.csv
2635,ACC2005,2024-03-20 00:00:00,N,1,1,0,0,1,2024-04-28 00:00:00,availability_202403.csv
2636,ACC2005,2024-03-21 00:00:00,N,3,1,1,1,1,2024-02-28 00:00:00,availability_202403.csv
2637,ACC2005,2024-03-22 00:00:00,N,2,1,1,0,1,2024-02-24 00:00:00,availability_202403.csv
2638,ACC2005,2024-03-23 00:00:00,N,2,2,0,0,0,2024-11-12 00:00:00,availability_202403.csv
2639,ACC2005,2024-03-24 00:00:00,N,2,1,1,0,0,2024-02-10 00:00:00,availability_202403.csv
2640,ACC2005,2024-03-25 00:00:00,N,3,0,1,2,2,2024-04-16 00:00:00,availability_202403.csv
2641,ACC2005,2024-03-26 00:00:00,N,1,1,1,0,0,2024-12-27 00:00:00,availability_202403.csv
2642,ACC2005,2024-03-27 00:00:00,N,3,3,0,0,1,2024-07-31 00:00:00,availability_202403.csv
2643,ACC2005,2024-03-28 00:00:00,N,3,0,0,3,4,2024-10-15 00:00:00,availability_202403.csv
2644,ACC2005,2024-03-29 00:00:00,Y,3,1,0,2,3,2024-08-15 00:00:00,availability_202403.csv
2645,ACC2005,2024-03-30 00:00:00,N,1,1,0,0,0,2024-06-30 00:00:00,availability_202403.csv
2646,ACC2005,2024-03-31 00:00:00,N,2,1,1,0,1,2024-08-11 00:00:00,availability_202403.csv
2647,ACC2005,2024-04-01 00:00:00,Y,3,1,1,1,1,2024-04-20 00:00:00,availability_202404.csv
2648,ACC2005,2024-04-02 00:00:00,Y,2,1,1,0,0,2024-01-08 00:00:00,availability_202404.csv
2649,ACC2005,2024-04-03 00:00:00,N,3,3,0,0,1,2024-01-07 00:00:00,availability_202404.csv
2650,ACC2005,2024-04-04 00:00:00,N,2,2,1,0,1,2024-10-18 00:00:00,availability_202404.csv
2651,ACC2005,2024-04-05 00:00:00,N,3,1,0,2,2,2024-11-17 00:00:00,availability_202404.csv
2652,ACC2005,2024-04-06 00:00:00,N,3,2,1,0,0,2024-03-29 00:00:00,availability_202404.csv
2653,ACC2005,2024-04-07 00:00:00,Y,1,0,0,1,2,2024-02-16 00:00:00,availability_202404.csv
2654,ACC2005,2024-04-08 00:00:00,N,2,1,0,1,2,2024-09-23 00:00:00,availability_202404.csv
2655,ACC2005,2024-04-09 00:00:00,N,2,0,1,1,1,2024-04-13 00:00:00,availability_202404.csv
2656,ACC2005,2024-04-10 00:00:00,N,1,1,0,0,1,2024-07-28 00:00:00,availability_202404.csv
2657,ACC2005,2024-04-11 00:00:00,N,2,2,1,0,1,2024-10-03 00:00:00,availability_202404.csv
2658,ACC2005,2024-04-12 00:00:00,N,3,2,0,1,2,2024-03-23 00:00:00,availability_202404.csv
2659,ACC2005,2024-04-13 00:00:00,N,1,0,1,0,0,2024-06-05 00:00:00,availability_202404.csv
2660,ACC2005,2024-04-14 00:00:00,N,3,2,1,0,1,2024-07-05 00:00:00,availability_202404.csv
2661,ACC2005,2024-04-15 00:00:00,N,3,2,0,1,2,2024-06-30 00:00:00,availability_202404.csv
2662,ACC2005,2024-04-16 00:00:00,N,2,1,0,1,1,2024-12-14 00:00:00,availability_202404.csv
2663,ACC2005,2024-04-17 00:00:00,N,1,0,1,0,1,2024-01-22 00:00:00,availability_202404.csv
2664,ACC2005,2024-04-18 00:00:00,N,3,2,1,0,0,2024-06-18 00:00:00,availability_202404.csv
2665,ACC2005,2024-04-19 00:00:00,N,3,2,0,1,1,2024-04-06 00:00:00,availability_202404.csv
2666,ACC2005,2024-04-20 00:00:00,N,1,1,1,0,0,2024-02-21 00:00:00,availability_202404.csv
2667,ACC2005,2024-04-21 00:00:00,Y,1,1,1,0,0,2024-11-25 00:00:00,availability_202404.csv
2668,ACC2005,2024-04-22 00:00:00,N,1,0,0,1,1,2024-11-30 00:00:00,availability_202404.csv
2669,ACC2005,2024-04-23 00:00:00,N,3,0,1,2,3,2024-02-23 00:00:00,availability_202404.csv
2670,ACC2005,2024-04-24 00:00:00,N,2,0,1,1,2,2024-01-08 00:00:00,availability_202404.csv
2671,ACC2005,2024-04-25 00:00:00,N,3,0,0,3,4,2024-11-18 00:00:00,availability_202404.csv
2672,ACC2005,2024-04-26 00:00:00,N,2,2,0,0,1,2024-04-22 00:00:00,availability_202404.csv
2673,ACC2005,2024-04-27 00:00:00,N,2,1,0,1,1,2024-07-29 00:00:00,availability_202404.csv
2674,ACC2005,2024-04-28 00:00:00,N,2,1,0,1,2,2024-12-18 00:00:00,availability_202404.csv
2675,ACC2005,2024-04-29 00:00:00,N,1,0,1,0,1,2024-01-07 00:00:00,availability_202404.csv
2676,ACC2005,2024-04-30 00:00:00,Y,2,0,1,1,1,2024-08-20 00:00:00,availability_202404.csv
2677,ACC2005,2024-05-01 00:00:00,N,2,2,1,0,0,2024-10-19 00:00:00,availability_202405.csv
2678,ACC2005,2024-05-02 00:00:00,N,3,3,1,0,0,2024-08-19 00:00:00,availability_202405.csv
2679,ACC2005,2024-05-03 00:00:00,Y,2,2,0,0,0,2024-10-07 00:00:00,availability_202405.csv
2680,ACC2005,2024-05-04 00:00:00,N,3,0,0,3,4,2024-07-18 00:00:00,availability_202405.csv
2681,ACC2005,2024-05-05 00:00:00,N,1,1,0,0,0,2024-11-05 00:00:00,availability_202405.csv
2682,ACC2005,2024-05-06 00:00:00,Y,2,0,0,2,3,2024-10-27 00:00:00,availability_202405.csv
2683,ACC2005,2024-05-07 00:00:00,N,3,0,1,2,3,2024-02-21 00:00:00,availability_202405.csv
2684,ACC2005,2024-05-08 00:00:00,N,3,2,0,1,2,2024-11-28 00:00:00,availability_202405.csv
2685,ACC2005,2024-05-09 00:00:00,N,1,0,0,1,1,2024-12-09 00:00:00,availability_202405.csv
2686,ACC2005,2024-05-10 00:00:00,N,2,0,0,2,3,2024-01-01 00:00:00,availability_202405.csv
2687,ACC2005,2024-05-11 00:00:00,N,3,3,0,0,0,2024-08-27 00:00:00,availability_202405.csv
2688,ACC2005,2024-05-12 00:00:00,N,2,1,1,0,1,2024-04-11 00:00:00,availability_202405.csv
2689,ACC2005,2024-05-13 00:00:00,N,2,0,1,1,1,2024-06-14 00:00:00,availability_202405.csv
2690,ACC2005,2024-05-14 00:00:00,Y,1,0,0,1,1,2024-04-05 00:00:00,availability_202405.csv
2691,ACC2005,2024-05-15 00:00:00,N,2,1,1,0,1,2024-02-04 00:00:00,availability_202405.csv
2692,ACC2005,2024-05-16 00:00:00,N,1,0,0,1,2,2024-02-16 00:00:00,availability_202405.csv
2693,ACC2005,2024-05-17 00:00:00,N,3,3,0,0,1,2024-03-21 00:00:00,availability_202405.csv
2694,ACC2005,2024-05-18 00:00:00,N,1,1,1,0,1,2024-06-03 00:00:00,availability_202405.csv
2695,ACC2005,2024-05-19 00:00:00,N,1,0,0,1,2,2024-12-20 00:00:00,availability_202405.csv
2696,ACC2005,2024-05-20 00:00:00,N,3,0,0,3,4,2024-11-23 00:00:00,availability_202405.csv
2697,ACC2005,2024-05-21 00:00:00,N,2,0,1,1,1,2024-04-16 00:00:00,availability_202405.csv
2698,ACC2005,2024-05-22 00:00:00,N,2,1,1,0,0,2024-06-17 00:00:00,availability_202405.csv
2699,ACC2005,2024-05-23 00:00:00,N,1,1,1,0,0,2024-04-18 00:00:00,availability_202405.csv
2700,ACC2005,2024-05-24 00:00:00,N,1,1,0,0,1,2024-04-05 00:00:00,availability_202405.csv
2701,ACC2005,2024-05-25 00:00:00,N,3,3,0,0,1,2024-06-30 00:00:00,availability_202405.csv
2702,ACC2005,2024-05-26 00:00:00,N,2,1,1,0,0,2024-06-26 00:00:00,availability_202405.csv
2703,ACC2005,2024-05-27 00:00:00,Y,1,0,1,0,1,2024-05-30 00:00:00,availability_202405.csv
2704,ACC2005,2024-05-28 00:00:00,N,1,1,1,0,0,2024-12-20 00:00:00,availability_202405.csv
2705,ACC2005,2024-05-29 00:00:00,N,3,0,1,2,2,2024-06-06 00:00:00,availability_202405.csv
2706,ACC2005,2024-05-30 00:00:00,Y,2,1,0,1,2,2024-06-20 00:00:00,availability_202405.csv
2707,ACC2005,2024-05-31 00:00:00,N,1,0,1,0,1,2024-11-20 00:00:00,availability_202405.csv
2708,ACC2005,2024-06-01 00:00:00,N,1,0,1,0,1,2024-02-22 00:00:00,availability_202406.csv
2709,ACC2005,2024-06-02 00:00:00,N,1,1,0,0,1,2024-04-12 00:00:00,availability_202406.csv
2710,ACC2005,2024-06-03 00:00:00,N,2,1,0,1,1,2024-02-07 00:00:00,availability_202406.csv
2711,ACC2005,2024-06-04 00:00:00,N,1,1,1,0,1,2024-04-13 00:00:00,availability_202406.csv
2712,ACC2005,2024-06-05 00:00:00,N,2,1,1,0,1,2024-11-08 00:00:00,availability_202406.csv
2713,ACC2005,2024-06-06 00:00:00,N,2,1,1,0,0,2024-07-16 00:00:00,availability_202406.csv
2714,ACC2005,2024-06-07 00:00:00,Y,3,3,0,0,0,2024-12-19 00:00:00,availability_202406.csv
2715,ACC2005,2024-06-08 00:00:00,N,1,0,0,1,1,2024-02-18 00:00:00,availability_202406.csv
2716,ACC2005,2024-06-09 00:00:00,N,2,0,0,2,3,2024-12-07 00:00:00,availability_202406.csv
2717,ACC2005,2024-06-10 00:00:00,N,2,0,1,1,2,2024-11-15 00:00:00,availability_202406.csv
2718,ACC2005,2024-06-11 00:00:00,N,1,1,0,0,1,2024-06-30 00:00:00,availability_202406.csv
2719,ACC2005,2024-06-12 00:00:00,N,2,0,1,1,1,2024-10-05 00:00:00,availability_202406.csv
2720,ACC2005,2024-06-13 00:00:00,N,2,2,1,0,0,2024-07-22 00:00:00,availability_202406.csv
2721,ACC2005,2024-06-14 00:00:00,N,1,1,0,0,1,2024-10-16 00:00:00,availability_202406.csv
2722,ACC2005,2024-06-15 00:00:00,N,2,2,1,0,0,2024-01-06 00:00:00,availability_202406.csv
2723,ACC2005,2024-06-16 00:00:00,N,3,3,1,0,1,2024-11-10 00:00:00,availability_202406.csv
2724,ACC2005,2024-06-17 00:00:00,N,1,0,0,1,2,2024-09-27 00:00:00,availability_202406.csv
2725,ACC2005,2024-06-18 00:00:00,N,3,0,1,2,2,2024-08-04 00:00:00,availability_202406.csv
2726,ACC2005,2024-06-19 00:00:00,N,3,0,0,3,3,2024-05-26 00:00:00,availability_202406.csv
2727,ACC2005,2024-06-20 00:00:00,N,3,3,0,0,0,2024-03-11 00:00:00,availability_202406.csv
2728,ACC2005,2024-06-21 00:00:00,N,2,0,0,2,2,2024-04-29 00:00:00,availability_202406.csv
2729,ACC2005,2024-06-22 00:00:00,N,3,2,1,0,0,2024-12-21 00:00:00,availability_202406.csv
2730,ACC2005,2024-06-23 00:00:00,N,3,1,0,2,2,2024-08-25 00:00:00,availability_202406.csv
2731,ACC2005,2024-06-24 00:00:00,Y,1,0,0,1,1,2024-05-04 00:00:00,availability_202406.csv
2732,ACC2005,2024-06-25 00:00:00,N,2,2,0,0,1,2024-02-04 00:00:00,availability_202406.csv
2733,ACC2005,2024-06-26 00:00:00,N,1,0,0,1,2,2024-08-28 00:00:00,availability_202406.csv
2734,ACC2005,2024-06-27 00:00:00,N,1,1,0,0,1,2024-07-18 00:00:00,availability_202406.csv
2735,ACC2005,2024-06-28 00:00:00,N,2,2,0,0,0,2024-11-21 00:00:00,availability_202406.csv
2736,ACC2005,2024-06-29 00:00:00,N,3,2,0,1,2,2024-07-27 00:00:00,availability_202406.csv
2737,ACC2005,2024-06-30 00:00:00,N,2,0,1,1,2,2024-09-17 00:00:00,availability_202406.csv
2738,ACC2005,2024-07-01 00:00:00,N,2,1,1,0,0,2024-07-25 00:00:00,availability_202407.csv
2739,ACC2005,2024-07-02 00:00:00,N,1,0,1,0,1,2024-12-12 00:00:00,availability_202407.csv
2740,ACC2005,2024-07-03 00:00:00,N,3,2,0,1,2,2024-03-13 00:00:00,availability_202407.csv
2741,ACC2005,2024-07-04 00:00:00,N,1,0,0,1,1,2024-01-03 00:00:00,availability_202407.csv
2742,ACC2005,2024-07-05 00:00:00,N,3,2,0,1,1,2024-10-26 00:00:00,availability_202407.csv
2743,ACC2005,2024-07-06 00:00:00,N,1,1,0,0,0,2024-02-08 00:00:00,availability_202407.csv
2744,ACC2005,2024-07-07 00:00:00,N,3,3,1,0,0,2024-01-11 00:00:00,availability_202407.csv
2745,ACC2005,2024-07-08 00:00:00,N,3,2,0,1,2,2024-10-19 00:00:00,availability_202407.csv
2746,ACC2005,2024-07-09 00:00:00,N,2,0,1,1,1,2024-08-13 00:00:00,availability_202407.csv
2747,ACC2005,2024-07-10 00:00:00,N,1,0,0,1,2,2024-11-28 00:00:00,availability_202407.csv
2748,ACC2005,2024-07-11 00:00:00,N,2,0,1,1,2,2024-10-30 00:00:00,availability_202407.csv
2749,ACC2005,2024-07-12 00:00:00,N,1,1,0,0,0,2024-09-23 00:00:00,availability_202407.csv
2750,ACC2005,2024-07-13 00:00:00,N,3,2,0,1,2,2024-04-29 00:00:00,availability_202407.csv
2751,ACC2005,2024-07-14 00:00:00,N,1,0,0,1,1,2024-06-12 00:00:00,availability_202407.csv
2752,ACC2005,2024-07-15 00:00:00,N,2,2,1,0,0,2024-08-31 00:00:00,availability_202407.csv
2753,ACC2005,2024-07-16 00:00:00,N,2,0,0,2,3,2024-11-03 00:00:00,availability_202407.csv
2754,ACC2005,2024-07-17 00:00:00,N,2,0,1,1,1,2024-09-26 00:00:00,availability_202407.csv
2755,ACC2005,2024-07-18 00:00:00,N,2,0,1,1,2,2024-09-21 00:00:00,availability_202407.csv
2756,ACC2005,2024-07-19 00:00:00,N,1,0,1,0,1,2024-12-31 00:00:00,availability_202407.csv
2757,ACC2005,2024-07-20 00:00:00,N,2,1,1,0,0,2024-04-07 00:00:00,availability_202407.csv
2758,ACC2005,2024-07-21 00:00:00,N,1,0,0,1,1,2024-11-05 00:00:00,availability_202407.csv
2759,ACC2005,2024-07-22 00:00:00,N,3,0,1,2,3,2024-12-16 00:00:00,availability_202407.csv
2760,ACC2005,2024-07-23 00:00:00,N,1,0,1,0,0,2024-01-28 00:00:00,availability_202407.csv
2761,ACC2005,2024-07-24 00:00:00,Y,1,1,1,0,0,2024-07-08 00:00:00,availability_202407.csv
2762,ACC2005,2024-07-25 00:00:00,N,1,1,1,0,0,2024-02-19 00:00:00,availability_202407.csv
2763,ACC2005,2024-07-26 00:00:00,N,2,0,0,2,2,2024-06-21 00:00:00,availability_202407.csv
2764,ACC2005,2024-07-27 00:00:00,N,2,0,0,2,3,2024-07-21 00:00:00,availability_202407.csv
2765,ACC2005,2024-07-28 00:00:00,N,1,0,1,0,0,2024-08-25 00:00:00,availability_202407.csv
2766,ACC2005,2024-07-29 00:00:00,N,3,2,1,0,1,2024-02-15 00:00:00,availability_202407.csv
2767,ACC2005,2024-07-30 00:00:00,N,3,0,0,3,3,2024-06-06 00:00:00,availability_202407.csv
2768,ACC2005,2024-07-31 00:00:00,N,2,2,1,0,1,2024-02-15 00:00:00,availability_202407.csv
2769,ACC2005,2024-08-01 00:00:00,N,1,1,1,0,0,2024-11-17 00:00:00,availability_202408.csv
2770,ACC2005,2024-08-02 00:00:00,N,3,0,0,3,3,2024-02-18 00:00:00,availability_202408.csv
2771,ACC2005,2024-08-03 00:00:00,N,1,0,0,1,1,2024-06-08 00:00:00,availability_202408.csv
2772,ACC2005,2024-08-04 00:00:00,N,3,0,1,2,2,2024-05-20 00:00:00,availability_202408.csv
2773,ACC2005,2024-08-05 00:00:00,N,2,1,1,0,1,2024-03-16 00:00:00,availability_202408.csv
2774,ACC2005,2024-08-06 00:00:00,N,2,2,1,0,0,2024-01-11 00:00:00,availability_202408.csv
2775,ACC2005,2024-08-07 00:00:00,N,1,1,1,0,0,2024-05-06 00:00:00,availability_202408.csv
2776,ACC2005,2024-08-08 00:00:00,N,2,1,0,1,1,2024-11-12 00:00:00,availability_202408.csv
2777,ACC2005,2024-08-09 00:00:00,N,2,0,0,2,2,2024-04-19 00:00:00,availability_202408.csv
2778,ACC2005,2024-08-10 00:00:00,N,1,1,1,0,0,2024-09-01 00:00:00,availability_202408.csv
2779,ACC2005,2024-08-11 00:00:00,N,1,1,0,0,1,2024-10-11 00:00:00,availability_202408.csv
2780,ACC2005,2024-08-12 00:00:00,N,3,2,1,0,0,2024-11-24 00:00:00,availability_202408.csv
2781,ACC2005,2024-08-13 00:00:00,N,1,1,0,0,0,2024-09-19 00:00:00,availability_202408.csv
2782,ACC2005,2024-08-14 00:00:00,N,1,1,1,0,0,2024-05-23 00:00:00,availability_202408.csv
2783,ACC2005,2024-08-15 00:00:00,N,2,1,0,1,2,2024-03-13 00:00:00,availability_202408.csv
2784,ACC2005,2024-08-16 00:00:00,N,2,1,1,0,0,2024-10-19 00:00:00,availability_202408.csv
2785,ACC2005,2024-08-17 00:00:00,N,2,0,1,1,1,2024-07-27 00:00:00,availability_202408.csv
2786,ACC2005,2024-08-18 00:00:00,N,1,1,1,0,1,2024-12-24 00:00:00,availability_202408.csv
2787,ACC2005,2024-08-19 00:00:00,N,1,0,0,1,1,2024-02-02 00:00:00,availability_202408.csv
2788,ACC2005,2024-08-20 00:00:00,N,2,0,1,1,2,2024-05-04 00:00:00,availability_202408.csv
2789,ACC2005,2024-08-21 00:00:00,N,2,0,0,2,3,2024-10-11 00:00:00,availability_202408.csv
2790,ACC2005,2024-08-22 00:00:00,N,3,1,1,1,2,2024-12-01 00:00:00,availability_202408.csv
2791,ACC2005,2024-08-23 00:00:00,Y,1,1,1,0,1,2024-12-21 00:00:00,availability_202408.csv
2792,ACC2005,2024-08-24 00:00:00,N,2,0,0,2,3,2024-07-17 00:00:00,availability_202408.csv
2793,ACC2005,2024-08-25 00:00:00,N,2,1,1,0,1,2024-06-10 00:00:00,availability_202408.csv
2794,ACC2005,2024-08-26 00:00:00,N,2,1,1,0,1,2024-08-22 00:00:00,availability_202408.csv
2795,ACC2005,2024-08-27 00:00:00,N,1,0,0,1,2,2024-01-10 00:00:00,availability_202408.csv
2796,ACC2005,2024-08-28 00:00:00,N,1,0,1,0,0,2024-07-07 00:00:00,availability_202408.csv
2797,ACC2005,2024-08-29 00:00:00,N,3,3,1,0,0,2024-07-28 00:00:00,availability_202408.csv
2798,ACC2005,2024-08-30 00:00:00,N,1,1,1,0,1,2024-08-03 00:00:00,availability_202408.csv
2799,ACC2005,2024-08-31 00:00:00,N,1,1,0,0,0,2024-04-06 00:00:00,availability_202408.csv
2800,ACC2005,2024-09-01 00:00:00,N,2,2,1,0,1,2024-02-03 00:00:00,availability_202409.csv
2801,ACC2005,2024-09-02 00:00:00,N,3,3,0,0,1,2024-04-14 00:00:00,availability_202409.csv
2802,ACC2005,2024-09-03 00:00:00,N,2,0,0,2,3,2024-10-03 00:00:00,availability_202409.csv
2803,ACC2005,2024-09-04 00:00:00,N,2,0,0,2,2,2024-12-19 00:00:00,availability_202409.csv
2804,ACC2005,2024-09-05 00:00:00,N,3,0,0,3,3,2024-10-25 00:00:00,availability_202409.csv
2805,ACC2005,2024-09-06 00:00:00,N,3,1,0,2,3,2024-01-04 00:00:00,availability_202409.csv
2806,ACC2005,2024-09-07 00:00:00,N,1,0,1,0,1,2024-06-25 00:00:00,availability_202409.csv
2807,ACC2005,2024-09-08 00:00:00,N,3,2,0,1,2,2024-01-22 00:00:00,availability_202409.csv
2808,ACC2005,2024-09-09 00:00:00,N,2,1,1,0,0,2024-06-29 00:00:00,availability_202409.csv
2809,ACC2005,2024-09-10 00:00:00,Y,2,2,1,0,0,2024-11-08 00:00:00,availability_202409.csv
2810,ACC2005,2024-09-11 00:00:00,N,2,2,0,0,1,2024-11-04 00:00:00,availability_202409.csv
2811,ACC2005,2024-09-12 00:00:00,N,3,0,1,2,3,2024-11-05 00:00:00,availability_202409.csv
2812,ACC2005,2024-09-13 00:00:00,N,1,0,0,1,2,2024-05-16 00:00:00,availability_202409.csv
2813,ACC2005,2024-09-14 00:00:00,N,3,1,1,1,2,2024-02-10 00:00:00,availability_202409.csv
2814,ACC2005,2024-09-15 00:00:00,N,2,2,0,0,1,2024-12-09 00:00:00,availability_202409.csv
2815,ACC2005,2024-09-16 00:00:00,N,2,0,1,1,2,2024-06-11 00:00:00,availability_202409.csv
2816,ACC2005,2024-09-17 00:00:00,N,1,1,1,0,0,2024-12-18 00:00:00,availability_202409.csv
2817,ACC2005,2024-09-18 00:00:00,N,2,2,0,0,1,2024-12-28 00:00:00,availability_202409.csv
2818,ACC2005,2024-09-19 00:00:00,N,3,3,0,0,1,2024-02-19 00:00:00,availability_202409.csv
2819,ACC2005,2024-09-20 00:00:00,N,3,1,1,1,1,2024-08-15 00:00:00,availability_202409.csv
2820,ACC2005,2024-09-21 00:00:00,Y,2,0,1,1,2,2024-06-21 00:00:00,availability_202409.csv
2821,ACC2005,2024-09-22 00:00:00,N,2,0,1,1,2,2024-05-31 00:00:00,availability_202409.csv
2822,ACC2005,2024-09-23 00:00:00,N,3,0,1,2,3,2024-01-13 00:00:00,availability_202409.csv
2823,ACC2005,2024-09-24 00:00:00,N,1,0,0,1,1,2024-09-26 00:00:00,availability_202409.csv
2824,ACC2005,2024-09-25 00:00:00,N,2,0,1,1,1,2024-06-01 00:00:00,availability_202409.csv
2825,ACC2005,2024-09-26 00:00:00,N,1,0,0,1,2,2024-04-18 00:00:00,availability_202409.csv
2826,ACC2005,2024-09-27 00:00:00,N,3,1,0,2,3,2024-01-09 00:00:00,availability_202409.csv
2827,ACC2005,2024-09-28 00:00:00,N,2,1,0,1,2,2024-12-17 00:00:00,availability_202409.csv
2828,ACC2005,2024-09-29 00:00:00,N,3,1,1,1,1,2024-04-20 00:00:00,availability_202409.csv
2829,ACC2005,2024-09-30 00:00:00,N,2,2,0,0,0,2024-04-29 00:00:00,availability_202409.csv
2830,ACC2005,2024-10-01 00:00:00,N,1,0,0,1,2,2024-06-07 00:00:00,availability_202410.csv
2831,ACC2005,2024-10-02 00:00:00,N,2,2,1,0,0,2024-04-01 00:00:00,availability_202410.csv
2832,ACC2005,2024-10-03 00:00:00,N,1,0,1,0,1,2024-10-14 00:00:00,availability_202410.csv
2833,ACC2005,2024-10-04 00:00:00,N,2,0,1,1,1,2024-01-30 00:00:00,availability_202410.csv
2834,ACC2005,2024-10-05 00:00:00,N,2,2,0,0,0,2024-12-21 00:00:00,availability_202410.csv
2835,ACC2005,2024-10-06 00:00:00,N,3,2,1,0,0,2024-08-26 00:00:00,availability_202410.csv
2836,ACC2005,2024-10-07 00:00:00,N,1,1,0,0,0,2024-04-20 00:00:00,availability_202410.csv
2837,ACC2005,2024-10-08 00:00:00,N,3,2,1,0,0,2024-06-12 00:00:00,availability_202410.csv
2838,ACC2005,2024-10-09 00:00:00,N,2,2,1,0,0,2024-11-16 00:00:00,availability_202410.csv
2839,ACC2005,2024-10-10 00:00:00,N,3,0,0,3,4,2024-08-20 00:00:00,availability_202410.csv
2840,ACC2005,2024-10-11 00:00:00,Y,3,2,1,0,0,2024-05-11 00:00:00,availability_202410.csv
2841,ACC2005,2024-10-12 00:00:00,N,2,1,0,1,2,2024-12-14 00:00:00,availability_202410.csv
2842,ACC2005,2024-10-13 00:00:00,N,1,0,1,0,0,2024-09-11 00:00:00,availability_202410.csv
2843,ACC2005,2024-10-14 00:00:00,N,2,1,0,1,1,2024-01-12 00:00:00,availability_202410.csv
2844,ACC2005,2024-10-15 00:00:00,N,1,0,1,0,0,2024-10-14 00:00:00,availability_202410.csv
2845,ACC2005,2024-10-16 00:00:00,N,1,0,1,0,0,2024-03-01 00:00:00,availability_202410.csv
2846,ACC2005,2024-10-17 00:00:00,N,3,1,1,1,1,2024-12-06 00:00:00,availability_202410.csv
2847,ACC2005,2024-10-18 00:00:00,N,2,0,0,2,2,2024-03-19 00:00:00,availability_202410.csv
2848,ACC2005,2024-10-19 00:00:00,N,3,2,0,1,1,2024-04-26 00:00:00,availability_202410.csv
2849,ACC2005,2024-10-20 00:00:00,N,3,3,1,0,1,2024-09-08 00:00:00,availability_202410.csv
2850,ACC2005,2024-10-21 00:00:00,N,2,2,1,0,1,2024-10-06 00:00:00,availability_202410.csv
2851,ACC2005,2024-10-22 00:00:00,N,2,0,0,2,3,2024-09-15 00:00:00,availability_202410.csv
2852,ACC2005,2024-10-23 00:00:00,N,2,0,1,1,1,2024-09-06 00:00:00,availability_202410.csv
2853,ACC2005,2024-10-24 00:00:00,N,2,1,1,0,1,2024-08-11 00:00:00,availability_202410.csv
2854,ACC2005,2024-10-25 00:00:00,N,2,2,1,0,1,2024-10-08 00:00:00,availability_202410.csv
2855,ACC2005,2024-10-26 00:00:00,N,2,1,1,0,0,2024-05-21 00:00:00,availability_202410.csv
2856,ACC2005,2024-10-27 00:00:00,N,1,1,0,0,0,2024-11-30 00:00:00,availability_202410.csv
2857,ACC2005,2024-10-28 00:00:00,N,3,2,0,1,1,2024-04-03 00:00:00,availability_202410.csv
2858,ACC2005,2024-10-29 00:00:00,N,3,3,0,0,0,2024-10-08 00:00:00,availability_202410.csv
2859,ACC2005,2024-10-30 00:00:00,N,2,1,1,0,0,2024-05-20 00:00:00,availability_202410.csv
2860,ACC2005,2024-10-31 00:00:00,N,2,2,1,0,1,2024-06-02 00:00:00,availability_202410.csv
2861,ACC2005,2024-11-01 00:00:00,N,2,1,0,1,1,2024-01-10 00:00:00,availability_202411.csv
2862,ACC2005,2024-11-02 00:00:00,N,1,0,1,0,0,2024-09-11 00:00:00,availability_202411.csv
2863,ACC2005,2024-11-03 00:00:00,N,2,2,1,0,1,2024-12-07 00:00:00,availability_202411.csv
2864,ACC2005,2024-11-04 00:00:00,N,3,3,1,0,1,2024-03-30 00:00:00,availability_202411.csv
2865,ACC2005,2024-11-05 00:00:00,N,1,1,0,0,1,2024-08-28 00:00:00,availability_202411.csv
2866,ACC2005,2024-11-06 00:00:00,N,3,2,1,0,0,2024-07-26 00:00:00,availability_202411.csv
2867,ACC2005,2024-11-07 00:00:00,N,1,1,1,0,1,2024-06-11 00:00:00,availability_202411.csv
2868,ACC2005,2024-11-08 00:00:00,N,1,1,0,0,0,2024-05-30 00:00:00,availability_202411.csv
2869,ACC2005,2024-11-09 00:00:00,N,1,0,0,1,2,2024-11-15 00:00:00,availability_202411.csv
2870,ACC2005,2024-11-10 00:00:00,N,1,1,1,0,0,2024-11-23 00:00:00,availability_202411.csv
2871,ACC2005,2024-11-11 00:00:00,N,2,1,1,0,0,2024-09-10 00:00:00,availability_202411.csv
2872,ACC2005,2024-11-12 00:00:00,N,1,1,0,0,1,2024-01-19 00:00:00,availability_202411.csv
2873,ACC2005,2024-11-13 00:00:00,N,1,1,1,0,0,2024-04-04 00:00:00,availability_202411.csv
