raw_booking_id,source_system,external_booking_id,booking_reference,external_customer_id,brochure,brand,created_ts,cancelled_ts,cancellation_reason,confirmed_ts,accommodation_start,accommodation_end,component_start,component_end,total_price,total_cost,credit_card_fee,booking_fee,cancellation_fee,adults,children,infants,is_owner_booking,booking_channel,channel_group,channel_reference,external_accommodation_id,load_ts,source_file
754,Micros,BK900754,BHG-2024-000754,CUST100603,BRO-GRA-WIN24,Grand Palais,2024-04-28 00:00:00,,,2024-04-29 13:00:00,2024-05-07 13:00:00,2024-05-09 13:00:00,2024-05-07 13:00:00,2024-05-09 13:00:00,4895.11,3719.28,146.71,0.76,0.0,4,0,0,N,Corporate,Direct,CH-2040,ACC2040,2024-04-28 00:00:00,bookings_202404.csv
755,ProtelPMS,BK900755,BHG-2024-000755,CUST100464,BRO-CHÂ-SPR24,Château Moderne,2023-09-09 00:00:00,,,2023-09-11 04:00:00,2023-11-06 04:00:00,2023-11-07 04:00:00,2023-11-06 04:00:00,2023-11-07 04:00:00,1894.88,1265.63,40.11,7.8,0.0,2,0,0,N,OTA,Corporate,CH-9760,ACC2002,2023-09-09 00:00:00,bookings_202309.csv
756,ProtelPMS,BK900756,BHG-2024-000756,CUST100229,BRO-CHÂ-AUT24,Château Moderne,2024-09-15 00:00:00,,,2024-09-16 11:00:00,2024-10-10 11:00:00,2024-10-13 11:00:00,2024-10-10 11:00:00,2024-10-13 11:00:00,4236.72,3132.82,93.78,21.82,0.0,2,0,1,N,Travel Agent,Indirect,CH-3504,ACC2002,2024-09-15 00:00:00,bookings_202409.csv
757,ProtelPMS,BK900757,BHG-2024-000757,CUST100569,BRO-GRA-AUT24,Grand Palais,2023-04-23 00:00:00,,,2023-04-24 02:00:00,2023-08-01 02:00:00,2023-08-06 02:00:00,2023-08-01 02:00:00,2023-08-06 02:00:00,4285.09,2398.43,77.43,33.91,0.0,2,0,0,Y,Travel Agent,Corporate,CH-1232,ACC2018,2023-04-23 00:00:00,bookings_202304.csv
758,Mews,BK900758,BHG-2024-000758,CUST100587,BRO-CHÂ-SPR24,Château Moderne,2024-05-25 00:00:00,,,2024-05-26 04:00:00,2024-10-26 04:00:00,2024-10-29 04:00:00,2024-10-26 04:00:00,2024-10-29 04:00:00,1648.13,1278.94,24.75,32.28,0.0,2,2,0,N,Telephone,Corporate,CH-1725,ACC2021,2024-05-25 00:00:00,bookings_202405.csv
759,Mews,BK900759,BHG-2024-000759,CUST100239,BRO-CHÂ-AUT24,Château Moderne,2023-12-29 00:00:00,,,2023-12-31 19:00:00,2024-06-08 19:00:00,2024-06-10 19:00:00,2024-06-08 19:00:00,2024-06-10 19:00:00,2237.26,1664.99,38.71,10.23,0.0,2,2,0,Y,Corporate,Indirect,CH-9725,ACC2006,2023-12-29 00:00:00,bookings_202312.csv
760,Micros,BK900760,BHG-2024-000760,CUST100448,BRO-MAI-SPR24,Maison Royale,2024-01-07 00:00:00,2024-02-06 22:00:00,Price,2024-01-08 22:00:00,2024-02-13 22:00:00,2024-02-16 22:00:00,2024-02-13 22:00:00,2024-02-16 22:00:00,1966.03,1307.8,51.74,5.81,393.21,2,0,0,Y,GDS,Corporate,CH-5529,ACC2030,2024-01-07 00:00:00,bookings_202401.csv
761,Mews,BK900761,BHG-2024-000761,CUST100109,BRO-GRA-AUT24,Grand Palais,2024-03-06 00:00:00,,,2024-03-06 20:00:00,2024-05-14 20:00:00,2024-05-17 20:00:00,2024-05-14 20:00:00,2024-05-17 20:00:00,4676.82,2977.5,113.84,12.6,0.0,2,0,0,Y,Corporate,Indirect,CH-9459,ACC2037,2024-03-06 00:00:00,bookings_202403.csv
762,ProtelPMS,BK900762,BHG-2024-000762,CUST100215,BRO-CHÂ-SUM24,Château Moderne,2024-03-30 00:00:00,,,2024-03-31 00:00:00,2024-04-07 00:00:00,2024-04-12 00:00:00,2024-04-07 00:00:00,2024-04-12 00:00:00,14455.9,10086.11,364.59,16.72,0.0,4,2,0,Y,OTA,Corporate,CH-3450,ACC2007,2024-03-30 00:00:00,bookings_202403.csv
763,Micros,BK900763,BHG-2024-000763,CUST100302,BRO-GRA-WIN24,Grand Palais,2023-05-31 00:00:00,,,2023-06-02 00:00:00,2023-09-09 00:00:00,2023-09-13 00:00:00,2023-09-09 00:00:00,2023-09-13 00:00:00,7699.2,5877.61,142.69,20.71,0.0,2,2,0,N,GDS,Indirect,CH-2950,ACC2050,2023-05-31 00:00:00,bookings_202305.csv
764,ProtelPMS,BK900764,BHG-2024-000764,CUST100462,BRO-GRA-SPR24,Grand Palais,2024-05-29 00:00:00,,,2024-05-29 03:00:00,2024-07-13 03:00:00,2024-07-15 03:00:00,2024-07-13 03:00:00,2024-07-15 03:00:00,1104.81,814.12,29.22,19.28,0.0,3,2,0,Y,Web,Corporate,CH-5596,ACC2040,2024-05-29 00:00:00,bookings_202405.csv
765,Mews,BK900765,BHG-2024-000765,CUST100478,BRO-CHÂ-SUM24,Château Moderne,2024-08-17 00:00:00,,,2024-08-18 17:00:00,2024-10-30 17:00:00,2024-11-01 17:00:00,2024-10-30 17:00:00,2024-11-01 17:00:00,1700.81,1014.67,38.9,44.5,0.0,2,1,1,Y,GDS,Direct,CH-8582,ACC2029,2024-08-17 00:00:00,bookings_202408.csv
766,Micros,BK900766,BHG-2024-000766,CUST100527,BRO-GRA-WIN24,Grand Palais,2023-12-28 00:00:00,,,2023-12-28 08:00:00,2024-03-26 08:00:00,2024-04-02 08:00:00,2024-03-26 08:00:00,2024-04-02 08:00:00,6628.13,5150.99,175.19,28.22,0.0,2,2,0,Y,OTA,Direct,CH-9282,ACC2005,2023-12-28 00:00:00,bookings_202312.csv
767,ProtelPMS,BK900767,BHG-2024-000767,CUST100270,BRO-MAI-SUM24,Maison Royale,2024-06-08 00:00:00,,,2024-06-10 08:00:00,2024-09-30 08:00:00,2024-10-03 08:00:00,2024-09-30 08:00:00,2024-10-03 08:00:00,8965.32,5752.84,154.78,26.72,0.0,4,0,0,N,Web,Corporate,CH-1456,ACC2036,2024-06-08 00:00:00,bookings_202406.csv
768,ProtelPMS,BK900768,BHG-2024-000768,CUST100648,BRO-GRA-SUM24,Grand Palais,2023-12-08 00:00:00,2024-01-07 11:00:00,No reason given,2023-12-08 11:00:00,2024-05-03 11:00:00,2024-05-13 11:00:00,2024-05-03 11:00:00,2024-05-13 11:00:00,17752.78,12965.77,292.47,34.52,3550.56,2,2,1,N,Corporate,Indirect,CH-1600,ACC2055,2023-12-08 00:00:00,bookings_202312.csv
769,Mews,BK900769,BHG-2024-000769,CUST100122,BRO-CHÂ-AUT24,Château Moderne,2024-04-10 00:00:00,,,2024-04-10 16:00:00,2024-06-12 16:00:00,2024-06-19 16:00:00,2024-06-12 16:00:00,2024-06-19 16:00:00,6846.96,4721.25,126.43,12.37,0.0,2,2,0,N,OTA,Indirect,CH-1757,ACC2004,2024-04-10 00:00:00,bookings_202404.csv
770,Mews,BK900770,BHG-2024-000770,CUST100249,BRO-CHÂ-WIN24,Château Moderne,2023-11-20 00:00:00,,,2023-11-20 05:00:00,2024-03-13 05:00:00,2024-03-20 05:00:00,2024-03-13 05:00:00,2024-03-20 05:00:00,12608.02,9204.82,352.72,44.84,0.0,2,2,1,N,Travel Agent,Corporate,CH-8308,ACC2046,2023-11-20 00:00:00,bookings_202311.csv
771,ProtelPMS,BK900771,BHG-2024-000771,CUST100014,BRO-MAI-SPR24,Maison Royale,2024-05-13 00:00:00,,,2024-05-15 08:00:00,2024-07-21 08:00:00,2024-07-23 08:00:00,2024-07-21 08:00:00,2024-07-23 08:00:00,3463.67,2176.09,54.17,37.99,0.0,4,0,0,Y,GDS,Direct,CH-6856,ACC2052,2024-05-13 00:00:00,bookings_202405.csv
772,Mews,BK900772,BHG-2024-000772,CUST100131,BRO-MAI-WIN24,Maison Royale,2023-04-06 00:00:00,,,2023-04-08 19:00:00,2023-08-15 19:00:00,2023-08-29 19:00:00,2023-08-15 19:00:00,2023-08-29 19:00:00,32313.02,19854.28,506.37,16.54,0.0,3,0,0,N,Web,Indirect,CH-2046,ACC2042,2023-04-06 00:00:00,bookings_202304.csv
773,Mews,BK900773,BHG-2024-000773,CUST100316,BRO-MAI-AUT24,Maison Royale,2024-05-09 00:00:00,,,2024-05-09 06:00:00,2024-10-29 06:00:00,2024-10-31 06:00:00,2024-10-29 06:00:00,2024-10-31 06:00:00,650.12,437.68,14.08,14.59,0.0,1,0,0,N,GDS,Direct,CH-8174,ACC2057,2024-05-09 00:00:00,bookings_202405.csv
774,ProtelPMS,BK900774,BHG-2024-000774,CUST100462,BRO-GRA-SPR24,Grand Palais,2024-04-02 00:00:00,,,2024-04-04 20:00:00,2024-04-24 20:00:00,2024-04-26 20:00:00,2024-04-24 20:00:00,2024-04-26 20:00:00,2090.59,1290.19,44.28,21.29,0.0,2,0,0,N,Telephone,Indirect,CH-8000,ACC2040,2024-04-02 00:00:00,bookings_202404.csv
775,Micros,BK900775,BHG-2024-000775,CUST100306,BRO-CHÂ-SPR24,Château Moderne,2023-01-23 00:00:00,,,2023-01-23 08:00:00,2023-05-20 08:00:00,2023-05-23 08:00:00,2023-05-20 08:00:00,2023-05-23 08:00:00,2055.31,1366.12,51.24,39.09,0.0,2,0,1,Y,Travel Agent,Indirect,CH-3624,ACC2053,2023-01-23 00:00:00,bookings_202301.csv
776,ProtelPMS,BK900776,BHG-2024-000776,CUST100616,BRO-GRA-SPR24,Grand Palais,2024-12-21 00:00:00,,,2024-12-21 18:00:00,2025-06-15 18:00:00,2025-06-22 18:00:00,2025-06-15 18:00:00,2025-06-22 18:00:00,10768.12,6261.04,295.56,14.91,0.0,2,1,0,N,GDS,Direct,CH-4715,ACC2059,2024-12-21 00:00:00,bookings_202412.csv
777,ProtelPMS,BK900777,BHG-2024-000777,CUST100233,BRO-CHÂ-WIN24,Château Moderne,2023-11-04 00:00:00,2023-11-16 11:00:00,Medical,2023-11-04 11:00:00,2024-02-15 11:00:00,2024-02-19 11:00:00,2024-02-15 11:00:00,2024-02-19 11:00:00,7902.34,5795.04,121.38,21.0,1580.47,3,0,0,N,Corporate,Indirect,CH-5171,ACC2012,2023-11-04 00:00:00,bookings_202311.csv
778,Micros,BK900778,BHG-2024-000778,CUST100399,BRO-CHÂ-SUM24,Château Moderne,2023-05-06 00:00:00,,,2023-05-07 20:00:00,2023-10-22 20:00:00,2023-11-05 20:00:00,2023-10-22 20:00:00,2023-11-05 20:00:00,10783.53,8242.23,312.04,5.17,0.0,2,0,1,Y,Web,Indirect,CH-1215,ACC2012,2023-05-06 00:00:00,bookings_202305.csv
779,Mews,BK900779,BHG-2024-000779,CUST100166,BRO-CHÂ-SPR24,Château Moderne,2023-06-19 00:00:00,,,2023-06-19 09:00:00,2023-11-04 09:00:00,2023-11-06 09:00:00,2023-11-04 09:00:00,2023-11-06 09:00:00,3702.82,2120.76,99.29,13.49,0.0,2,0,0,Y,Corporate,Corporate,CH-1959,ACC2058,2023-06-19 00:00:00,bookings_202306.csv
780,Micros,BK900780,BHG-2024-000780,CUST100605,BRO-CHÂ-WIN24,Château Moderne,2024-07-29 00:00:00,,,2024-07-30 02:00:00,2024-12-08 02:00:00,2024-12-15 02:00:00,2024-12-08 02:00:00,2024-12-15 02:00:00,12972.22,7995.84,318.52,10.86,0.0,3,0,0,N,Telephone,Indirect,CH-6699,ACC2017,2024-07-29 00:00:00,bookings_202407.csv
781,Micros,BK900781,BHG-2024-000781,CUST100031,BRO-GRA-AUT24,Grand Palais,2024-10-23 00:00:00,,,2024-10-25 01:00:00,2024-12-18 01:00:00,2024-12-20 01:00:00,2024-12-18 01:00:00,2024-12-20 01:00:00,1090.5,630.65,28.56,44.55,0.0,1,1,1,Y,Web,Direct,CH-3286,ACC2037,2024-10-23 00:00:00,bookings_202410.csv
782,Micros,BK900782,BHG-2024-000782,CUST100321,BRO-GRA-SUM24,Grand Palais,2024-02-08 00:00:00,,,2024-02-09 06:00:00,2024-04-27 06:00:00,2024-04-29 06:00:00,2024-04-27 06:00:00,2024-04-29 06:00:00,537.73,382.2,9.84,27.62,0.0,1,0,0,N,Telephone,Corporate,CH-8171,ACC2048,2024-02-08 00:00:00,bookings_202402.csv
783,ProtelPMS,BK900783,BHG-2024-000783,CUST100434,BRO-MAI-SPR24,Maison Royale,2023-08-15 00:00:00,,,2023-08-17 05:00:00,2023-12-26 05:00:00,2023-12-30 05:00:00,2023-12-26 05:00:00,2023-12-30 05:00:00,3609.2,2494.97,71.86,28.6,0.0,1,0,1,Y,Web,Indirect,CH-5813,ACC2036,2023-08-15 00:00:00,bookings_202308.csv
784,ProtelPMS,BK900784,BHG-2024-000784,CUST100028,BRO-GRA-SUM24,Grand Palais,2023-06-18 00:00:00,2023-06-29 03:00:00,Change of plans,2023-06-19 03:00:00,2023-08-27 03:00:00,2023-08-31 03:00:00,2023-08-27 03:00:00,2023-08-31 03:00:00,8472.35,5258.36,237.47,16.96,1694.47,4,1,0,Y,Telephone,Indirect,CH-3101,ACC2040,2023-06-18 00:00:00,bookings_202306.csv
785,ProtelPMS,BK900785,BHG-2024-000785,CUST100389,BRO-CHÂ-AUT24,Château Moderne,2023-03-10 00:00:00,,,2023-03-13 00:00:00,2023-08-16 00:00:00,2023-08-20 00:00:00,2023-08-16 00:00:00,2023-08-20 00:00:00,5539.98,4012.74,136.23,21.87,0.0,3,1,0,Y,Travel Agent,Direct,CH-5892,ACC2014,2023-03-10 00:00:00,bookings_202303.csv
786,Mews,BK900786,BHG-2024-000786,CUST100623,BRO-MAI-SPR24,Maison Royale,2023-01-27 00:00:00,2023-02-03 03:00:00,Medical,2023-01-28 03:00:00,2023-06-24 03:00:00,2023-06-28 03:00:00,2023-06-24 03:00:00,2023-06-28 03:00:00,2497.13,1788.1,45.26,42.16,499.43,3,0,0,N,OTA,Indirect,CH-8882,ACC2003,2023-01-27 00:00:00,bookings_202301.csv
787,Micros,BK900787,BHG-2024-000787,CUST100145,BRO-CHÂ-SUM24,Château Moderne,2024-06-30 00:00:00,2024-07-18 20:00:00,Medical,2024-07-02 20:00:00,2024-09-05 20:00:00,2024-09-19 20:00:00,2024-09-05 20:00:00,2024-09-19 20:00:00,11777.51,8983.71,225.42,32.9,2355.5,4,0,0,Y,Travel Agent,Corporate,CH-4243,ACC2012,2024-06-30 00:00:00,bookings_202406.csv
788,ProtelPMS,BK900788,BHG-2024-000788,CUST100153,BRO-GRA-SPR24,Grand Palais,2023-04-06 00:00:00,,,2023-04-06 14:00:00,2023-06-18 14:00:00,2023-07-02 14:00:00,2023-06-18 14:00:00,2023-07-02 14:00:00,9470.72,5500.81,239.83,13.03,0.0,2,1,0,N,Telephone,Indirect,CH-9119,ACC2023,2023-04-06 00:00:00,bookings_202304.csv
789,ProtelPMS,BK900789,BHG-2024-000789,CUST100667,BRO-GRA-SUM24,Grand Palais,2024-03-11 00:00:00,2024-03-28 12:00:00,Medical,2024-03-11 12:00:00,2024-07-27 12:00:00,2024-07-30 12:00:00,2024-07-27 12:00:00,2024-07-30 12:00:00,2457.89,1760.61,56.63,43.43,491.58,4,0,0,N,OTA,Direct,CH-6317,ACC2028,2024-03-11 00:00:00,bookings_202403.csv
790,Micros,BK900790,BHG-2024-000790,CUST100095,BRO-GRA-AUT24,Grand Palais,2023-09-14 00:00:00,,,2023-09-15 05:00:00,2024-01-10 05:00:00,2024-01-17 05:00:00,2024-01-10 05:00:00,2024-01-17 05:00:00,4019.84,2718.04,93.39,4.38,0.0,1,0,0,N,Corporate,Indirect,CH-3111,ACC2005,2023-09-14 00:00:00,bookings_202309.csv
791,Mews,BK900791,BHG-2024-000791,CUST100339,BRO-GRA-SUM24,Grand Palais,2024-04-10 00:00:00,,,2024-04-10 06:00:00,2024-07-30 06:00:00,2024-08-09 06:00:00,2024-07-30 06:00:00,2024-08-09 06:00:00,8656.46,6068.23,161.58,36.39,0.0,1,0,1,N,Travel Agent,Direct,CH-4214,ACC2049,2024-04-10 00:00:00,bookings_202404.csv
792,Mews,BK900792,BHG-2024-000792,CUST100013,BRO-GRA-WIN24,Grand Palais,2023-02-04 00:00:00,2023-02-21 06:00:00,Medical,2023-02-04 06:00:00,2023-03-30 06:00:00,2023-04-02 06:00:00,2023-03-30 06:00:00,2023-04-02 06:00:00,5651.58,3132.89,112.45,37.39,1130.32,2,0,0,N,Web,Indirect,CH-3513,ACC2026,2023-02-04 00:00:00,bookings_202302.csv
793,ProtelPMS,BK900793,BHG-2024-000793,CUST100028,BRO-GRA-WIN24,Grand Palais,2024-02-23 00:00:00,,,2024-02-25 13:00:00,2024-03-12 13:00:00,2024-03-14 13:00:00,2024-03-12 13:00:00,2024-03-14 13:00:00,678.22,526.38,14.26,40.18,0.0,2,0,0,N,Telephone,Direct,CH-3238,ACC2026,2024-02-23 00:00:00,bookings_202402.csv
794,Micros,BK900794,BHG-2024-000794,CUST100285,BRO-MAI-SUM24,Maison Royale,2023-02-02 00:00:00,,,2023-02-03 16:00:00,2023-04-10 16:00:00,2023-04-24 16:00:00,2023-04-10 16:00:00,2023-04-24 16:00:00,19987.97,11636.25,308.07,43.24,0.0,3,0,0,N,Web,Direct,CH-5194,ACC2003,2023-02-02 00:00:00,bookings_202302.csv
795,ProtelPMS,BK900795,BHG-2024-000795,CUST100548,BRO-MAI-WIN24,Maison Royale,2023-08-03 00:00:00,,,2023-08-04 04:00:00,2024-01-05 04:00:00,2024-01-07 04:00:00,2024-01-05 04:00:00,2024-01-07 04:00:00,1862.35,1186.56,55.11,35.85,0.0,3,0,0,N,GDS,Corporate,CH-5164,ACC2020,2023-08-03 00:00:00,bookings_202308.csv
796,ProtelPMS,BK900796,BHG-2024-000796,CUST100344,BRO-GRA-SUM24,Grand Palais,2024-02-26 00:00:00,,,2024-02-27 12:00:00,2024-05-29 12:00:00,2024-05-31 12:00:00,2024-05-29 12:00:00,2024-05-31 12:00:00,823.43,605.18,19.88,19.27,0.0,1,2,1,N,Travel Agent,Corporate,CH-9388,ACC2054,2024-02-26 00:00:00,bookings_202402.csv
797,Micros,BK900797,BHG-2024-000797,CUST100441,BRO-GRA-WIN24,Grand Palais,2023-07-17 00:00:00,,,2023-07-18 10:00:00,2023-09-07 10:00:00,2023-09-08 10:00:00,2023-09-07 10:00:00,2023-09-08 10:00:00,1064.22,696.4,26.66,28.13,0.0,2,0,0,N,GDS,Corporate,CH-6906,ACC2028,2023-07-17 00:00:00,bookings_202307.csv
798,Micros,BK900798,BHG-2024-000798,CUST100182,BRO-GRA-SUM24,Grand Palais,2024-04-28 00:00:00,,,2024-04-29 05:00:00,2024-08-05 05:00:00,2024-08-10 05:00:00,2024-08-05 05:00:00,2024-08-10 05:00:00,5088.2,3947.54,107.18,36.63,0.0,1,0,0,N,Corporate,Indirect,CH-3583,ACC2040,2024-04-28 00:00:00,bookings_202404.csv
799,Micros,BK900799,BHG-2024-000799,CUST100379,BRO-CHÂ-SPR24,Château Moderne,2023-09-10 00:00:00,,,2023-09-12 17:00:00,2023-10-04 17:00:00,2023-10-18 17:00:00,2023-10-04 17:00:00,2023-10-18 17:00:00,10756.01,7852.25,220.95,11.21,0.0,2,0,0,N,Travel Agent,Indirect,CH-5436,ACC2051,2023-09-10 00:00:00,bookings_202309.csv
800,Mews,BK900800,BHG-2024-000800,CUST100404,BRO-GRA-WIN24,Grand Palais,2023-11-22 00:00:00,,,2023-11-23 05:00:00,2024-02-24 05:00:00,2024-02-27 05:00:00,2024-02-24 05:00:00,2024-02-27 05:00:00,7322.02,5510.26,173.16,39.97,0.0,3,1,0,N,Travel Agent,Direct,CH-7361,ACC2028,2023-11-22 00:00:00,bookings_202311.csv
801,Mews,BK900801,BHG-2024-000801,CUST100506,BRO-CHÂ-WIN24,Château Moderne,2024-08-29 00:00:00,,,2024-08-29 19:00:00,2024-11-20 19:00:00,2024-11-22 19:00:00,2024-11-20 19:00:00,2024-11-22 19:00:00,1803.16,1281.15,38.36,8.84,0.0,1,0,1,N,Travel Agent,Direct,CH-5695,ACC2060,2024-08-29 00:00:00,bookings_202408.csv
802,Micros,BK900802,BHG-2024-000802,CUST100421,BRO-MAI-WIN24,Maison Royale,2023-12-03 00:00:00,,,2023-12-05 16:00:00,2024-03-30 16:00:00,2024-04-02 16:00:00,2024-03-30 16:00:00,2024-04-02 16:00:00,1481.96,998.59,28.81,21.17,0.0,1,1,0,N,Corporate,Direct,CH-6807,ACC2036,2023-12-03 00:00:00,bookings_202312.csv
803,Micros,BK900803,BHG-2024-000803,CUST100230,BRO-CHÂ-WIN24,Château Moderne,2024-05-27 00:00:00,,,2024-05-27 10:00:00,2024-06-28 10:00:00,2024-07-03 10:00:00,2024-06-28 10:00:00,2024-07-03 10:00:00,2296.29,1392.27,51.57,9.37,0.0,2,0,1,Y,Web,Indirect,CH-3720,ACC2044,2024-05-27 00:00:00,bookings_202405.csv
804,ProtelPMS,BK900804,BHG-2024-000804,CUST100005,BRO-CHÂ-SUM24,Château Moderne,2023-10-08 00:00:00,,,2023-10-10 20:00:00,2024-03-22 20:00:00,2024-03-27 20:00:00,2024-03-22 20:00:00,2024-03-27 20:00:00,4881.8,2993.87,88.46,5.93,0.0,2,0,0,N,Corporate,Direct,CH-5879,ACC2007,2023-10-08 00:00:00,bookings_202310.csv
805,Mews,BK900805,BHG-2024-000805,CUST100453,BRO-GRA-WIN24,Grand Palais,2023-07-08 00:00:00,,,2023-07-09 17:00:00,2023-12-27 17:00:00,2023-12-30 17:00:00,2023-12-27 17:00:00,2023-12-30 17:00:00,4409.25,3137.54,88.92,18.25,0.0,3,2,0,N,Corporate,Direct,CH-5924,ACC2026,2023-07-08 00:00:00,bookings_202307.csv
806,ProtelPMS,BK900806,BHG-2024-000806,CUST100012,BRO-CHÂ-AUT24,Château Moderne,2024-02-09 00:00:00,,,2024-02-10 09:00:00,2024-06-25 09:00:00,2024-06-27 09:00:00,2024-06-25 09:00:00,2024-06-27 09:00:00,1524.16,972.65,29.54,20.71,0.0,1,0,1,Y,GDS,Direct,CH-7745,ACC2014,2024-02-09 00:00:00,bookings_202402.csv
807,ProtelPMS,BK900807,BHG-2024-000807,CUST100699,BRO-MAI-SUM24,Maison Royale,2024-07-17 00:00:00,,,2024-07-18 04:00:00,2024-09-18 04:00:00,2024-09-22 04:00:00,2024-09-18 04:00:00,2024-09-22 04:00:00,3927.17,2256.99,79.52,34.8,0.0,1,0,0,N,Corporate,Corporate,CH-5045,ACC2057,2024-07-17 00:00:00,bookings_202407.csv
808,Mews,BK900808,BHG-2024-000808,CUST100582,BRO-CHÂ-WIN24,Château Moderne,2023-10-06 00:00:00,,,2023-10-06 04:00:00,2023-11-02 04:00:00,2023-11-05 04:00:00,2023-11-02 04:00:00,2023-11-05 04:00:00,3395.39,2387.48,93.37,29.56,0.0,2,0,0,N,OTA,Direct,CH-5611,ACC2039,2023-10-06 00:00:00,bookings_202310.csv
809,Micros,BK900809,BHG-2024-000809,CUST100047,BRO-CHÂ-SUM24,Château Moderne,2024-07-30 00:00:00,,,2024-08-01 21:00:00,2024-10-14 21:00:00,2024-10-16 21:00:00,2024-10-14 21:00:00,2024-10-16 21:00:00,1347.26,752.67,40.3,40.89,0.0,1,1,1,N,Corporate,Direct,CH-5635,ACC2053,2024-07-30 00:00:00,bookings_202407.csv
810,Mews,BK900810,BHG-2024-000810,CUST100593,BRO-MAI-SUM24,Maison Royale,2024-12-28 00:00:00,,,2024-12-28 10:00:00,2025-01-10 10:00:00,2025-01-11 10:00:00,2025-01-10 10:00:00,2025-01-11 10:00:00,850.51,577.68,24.01,38.39,0.0,3,0,0,Y,OTA,Direct,CH-2185,ACC2042,2024-12-28 00:00:00,bookings_202412.csv
811,ProtelPMS,BK900811,BHG-2024-000811,CUST100636,BRO-CHÂ-WIN24,Château Moderne,2023-02-10 00:00:00,,,2023-02-11 07:00:00,2023-05-03 07:00:00,2023-05-05 07:00:00,2023-05-03 07:00:00,2023-05-05 07:00:00,4705.48,3391.83,93.81,24.91,0.0,4,0,0,N,Telephone,Indirect,CH-4235,ACC2039,2023-02-10 00:00:00,bookings_202302.csv
812,Mews,BK900812,BHG-2024-000812,CUST100077,BRO-GRA-SUM24,Grand Palais,2023-03-04 00:00:00,,,2023-03-06 13:00:00,2023-08-04 13:00:00,2023-08-06 13:00:00,2023-08-04 13:00:00,2023-08-06 13:00:00,3805.27,2427.37,61.64,35.42,0.0,2,0,0,N,Corporate,Direct,CH-4330,ACC2028,2023-03-04 00:00:00,bookings_202303.csv
813,ProtelPMS,BK900813,BHG-2024-000813,CUST100139,BRO-CHÂ-SUM24,Château Moderne,2024-12-23 00:00:00,,,2024-12-23 12:00:00,2025-05-28 12:00:00,2025-05-31 12:00:00,2025-05-28 12:00:00,2025-05-31 12:00:00,4993.15,3279.02,139.87,7.27,0.0,4,0,0,N,Web,Direct,CH-3171,ACC2051,2024-12-23 00:00:00,bookings_202412.csv
814,ProtelPMS,BK900814,BHG-2024-000814,CUST100547,BRO-MAI-SPR24,Maison Royale,2024-10-09 00:00:00,,,2024-10-10 14:00:00,2025-01-06 14:00:00,2025-01-08 14:00:00,2025-01-06 14:00:00,2025-01-08 14:00:00,5962.65,3932.85,135.06,22.09,0.0,3,0,0,Y,Telephone,Corporate,CH-2175,ACC2030,2024-10-09 00:00:00,bookings_202410.csv
815,ProtelPMS,BK900815,BHG-2024-000815,CUST100245,BRO-MAI-SUM24,Maison Royale,2023-03-23 00:00:00,,,2023-03-23 04:00:00,2023-09-09 04:00:00,2023-09-16 04:00:00,2023-09-09 04:00:00,2023-09-16 04:00:00,5819.73,4537.72,102.08,28.86,0.0,1,1,0,N,Travel Agent,Direct,CH-2247,ACC2036,2023-03-23 00:00:00,bookings_202303.csv
816,ProtelPMS,BK900816,BHG-2024-000816,CUST100244,BRO-CHÂ-WIN24,Château Moderne,2023-12-10 00:00:00,,,2023-12-11 03:00:00,2024-03-11 03:00:00,2024-03-12 03:00:00,2024-03-11 03:00:00,2024-03-12 03:00:00,1469.58,945.67,27.63,15.5,0.0,3,1,0,N,Telephone,Corporate,CH-9140,ACC2006,2023-12-10 00:00:00,bookings_202312.csv
817,Micros,BK900817,BHG-2024-000817,CUST100320,BRO-CHÂ-SPR24,Château Moderne,2023-03-18 00:00:00,,,2023-03-18 00:00:00,2023-04-29 00:00:00,2023-05-03 00:00:00,2023-04-29 00:00:00,2023-05-03 00:00:00,7909.33,5436.54,191.44,23.43,0.0,3,0,1,Y,Corporate,Corporate,CH-5625,ACC2058,2023-03-18 00:00:00,bookings_202303.csv
818,Micros,BK900818,BHG-2024-000818,CUST100519,BRO-GRA-SPR24,Grand Palais,2024-09-04 00:00:00,,,2024-09-05 04:00:00,2024-09-26 04:00:00,2024-09-27 04:00:00,2024-09-26 04:00:00,2024-09-27 04:00:00,1088.76,833.98,31.31,9.37,0.0,2,0,1,N,Telephone,Direct,CH-8344,ACC2037,2024-09-04 00:00:00,bookings_202409.csv
819,Micros,BK900819,BHG-2024-000819,CUST100654,BRO-GRA-SUM24,Grand Palais,2023-03-30 00:00:00,,,2023-04-01 10:00:00,2023-05-17 10:00:00,2023-05-22 10:00:00,2023-05-17 10:00:00,2023-05-22 10:00:00,9423.06,5743.99,264.88,21.44,0.0,4,0,1,N,Travel Agent,Corporate,CH-5496,ACC2047,2023-03-30 00:00:00,bookings_202303.csv
820,ProtelPMS,BK900820,BHG-2024-000820,CUST100114,BRO-GRA-SUM24,Grand Palais,2023-08-16 00:00:00,,,2023-08-16 00:00:00,2023-11-27 00:00:00,2023-12-07 00:00:00,2023-11-27 00:00:00,2023-12-07 00:00:00,3762.71,2675.66,81.56,36.36,0.0,2,0,0,N,GDS,Indirect,CH-7703,ACC2054,2023-08-16 00:00:00,bookings_202308.csv
